verdict	region	name	url	ips	note
OK	HI	Masters Martial Arts School	https://mastersmartialartsschool.com	162.144.1.51	resolves, not parked
OK	HI	Exodus Martial Arts Academy	https://exodusmaahawaii.squarespace.com	198.185.159.177,198.49.23.177,198.49.23.176,198.185.159.176	resolves, not parked
OK	HI	Foundation BJJ	https://www.foundationbjj.net	34.149.87.45	resolves, not parked
OK	HI	The Process Martial Arts Academy	https://www.theprocessmartialarts.com	148.135.128.1,92.112.198.176	resolves, not parked
OK	HI	Hawaii Jiu Jitsu Lab	https://hawaiijiujitsulab.com	35.215.118.46	resolves, not parked
OK	HI	K-Team Martial Arts	https://k-team-martial-arts.com	138.68.15.202	resolves, not parked
OK	HI	Bragiao BJJ MMA	https://www.mmaonkauai.com	52.52.134.71,52.8.55.71	resolves, not parked
OK	HI	Gracie Barra Kapolei	https://graciebarra.com/kapolei-hi	172.67.71.239,104.26.9.3,104.26.8.3	resolves, not parked
OK	HI	TRXTR Studio	https://bjjkapolei.com	35.209.94.229	resolves, not parked
OK	HI	House of Alameda Jiu Jitsu	https://alamedajj.com	13.248.243.5,76.223.105.230	resolves, not parked
OK	HI	Ohana Jiu Jitsu Academy	https://www.ohanajiujitsumaui.com	198.49.23.144,198.185.159.145,198.49.23.145,198.185.159.144	resolves, not parked
OK	HI	Lions BJJ Kauai	https://kauaibjj.com	34.174.27.203	resolves, not parked
OK	HI	Central Oahu Jiu-Jitsu Academy	https://www.graciehi.com	162.159.143.12,172.66.3.8	resolves, not parked
OK	HI	Mad Tiger Academy	https://www.madtigerbjj.com	35.212.65.77	resolves, not parked
OK	HI	Maui Kombat Academy	https://www.mauikombatacademy.com	198.49.23.145,198.49.23.144,198.185.159.144,198.185.159.145	resolves, not parked
OK	HI	United Team Maui	https://bjjwailuku.com	35.215.115.170	resolves, not parked
OK	HI	West Kauai Jiu-Jitsu	https://www.westkauaijiujitsu.com	198.49.23.145,198.49.23.144,198.185.159.145,198.185.159.144	resolves, not parked
OK	IA	Breaking Point Jiu-Jitsu Bettendorf	https://breakingpointbjj.com	151.101.2.159	resolves, not parked
OK	IA	Kutting Edge Jiu-Jitsu Academy	https://www.kuttingedgejiujitsuacademy.com	172.237.146.18,172.237.146.39,172.237.146.46	resolves, not parked
OK	IA	Hard Drive Performance Center	https://harddriveperformance.com	151.101.2.159	resolves, not parked
OK	IA	Mission Athletics	https://www.missionathletics.com	198.202.211.1	resolves, not parked
OK	IA	Tipping Point Brazilian Jiu Jitsu	https://www.tippingpointbjj.com	34.149.87.45	resolves, not parked
OK	IA	Iowa Top Team Boxing & Jiu-Jitsu	https://www.iowatopteam.com	199.34.228.59	resolves, not parked
OK	IA	Precision Submission Grappling	https://www.precisionsubmissiongrappling.com	198.49.23.145,198.185.159.144,198.185.159.145,198.49.23.144	resolves, not parked
OK	IA	Ascent Jiu Jitsu	https://ascent-jiujitsu.com	151.101.66.159	resolves, not parked
OK	IA	CBBJJ	https://www.cbbjj.com	198.49.23.144,198.185.159.144,198.185.159.145,198.49.23.145	resolves, not parked
OK	IA	Gracie Jiu-Jitsu Council Bluffs	https://graciecb.com	45.79.19.164	resolves, not parked
OK	IA	Breaking Point Jiu-Jitsu Davenport	https://breakingpointbjj.com	151.101.2.159	resolves, not parked
OK	IA	Tarpein's Dojo	https://tarpeinsdojo.com	52.44.152.83	resolves, not parked
OK	IA	Decorah Martial Arts	https://www.decorahmartialarts.com	173.236.221.50	resolves, not parked
OK	IA	Des Moines Jiu-Jitsu Academy	https://iowabjj.com	198.49.23.144,198.185.159.145,198.49.23.145,198.185.159.144	resolves, not parked
OK	IA	Renzo Gracie Des Moines	https://renzograciedesmoines.com	198.49.23.145	resolves, not parked
OK	IA	Dubuque Jiu-Jitsu	https://dubuquebjj.com	76.223.105.230,13.248.243.5	resolves, not parked
OK	IA	Faiferlick Martial Arts	https://fortdodgemartialarts.com	68.66.233.224	resolves, not parked
OK	IA	Southside Martial Arts	https://southsidemartialarts.com	185.199.110.153,185.199.108.153,185.199.109.153,185.199.111.153	resolves, not parked
OK	IA	Olive Branch Jiu Jitsu	https://olivebranchjj.com	151.101.66.159	resolves, not parked
OK	IA	Arroyo Grappling Academy	https://arroyograppling.com	148.135.128.158,147.79.120.40	resolves, not parked
OK	IA	Citadel BJJ	https://bjjiniowacity.com	67.205.146.77	resolves, not parked
OK	IA	Iowa City BJJ	https://iowacitybjj.com	199.34.228.172	resolves, not parked
OK	IA	Zura Jiu-Jitsu	https://www.zurajiujitsu.com	20.80.136.242	resolves, not parked
OK	IA	The Flow Institute Mason City	https://tfiexperience.com/mason-city	13.52.188.95,52.52.192.191	resolves, not parked
DEAD	IA	Tsunami Flow Jiu Jitsu	https://www.tsunamiflowjiujitsu.com		SERVFAIL, does not resolve
OK	IA	Guardian Jiujitsu & Judo	https://www.guardianjj.com	162.159.143.12,172.66.3.8	resolves, not parked
OK	IA	Triumph Martial Arts Pella	https://triumphma.com/location/pella-ia	104.21.88.15,172.67.171.240	resolves, not parked
OK	IA	Jiu-Jitsu Unlimited	https://jjxkbultd.com	151.101.194.159	resolves, not parked
OK	IA	One Combat Academy	https://fourseasonshealthclub.com/one-combat-academy/	192.249.125.217	resolves, not parked
OK	IA	No Coast Brazilian Jiu Jitsu	https://waukeemartialarts.com	20.49.104.5	resolves, not parked
OK	IA	Triumph Martial Arts	https://triumphma.com	104.21.88.15,172.67.171.240	resolves, not parked
OK	IA	Cedar Valley Jiu Jitsu	https://cv-bjj.com	172.67.176.8,104.21.64.44	resolves, not parked
OK	ID	Blackfoot Jiu Jitsu and Fitness	https://blackfootjiujitsu.com	45.79.19.164	resolves, not parked
OK	ID	Alliance Jiu Jitsu East Boise	https://www.allianceboise.org	45.79.19.164	resolves, not parked
OK	ID	Brave BJJ Boise	https://www.brave-bjj.com	34.149.87.45	resolves, not parked
OK	ID	Elite Jiu-Jitsu Academy	https://elitejiujitsu.com	74.208.236.162	resolves, not parked
OK	ID	Gracie Barra South Boise	https://gbsouthboise.com	172.67.174.227,104.21.40.34	resolves, not parked
OK	ID	Gracie Barra Southeast Boise	https://gbsoutheastboise.com	160.153.0.114	resolves, not parked
OK	ID	SBG Idaho	https://sbgidaho.com	149.28.204.126	resolves, not parked
OK	ID	The PIT Idaho	https://www.thepitidaho.com	162.159.143.12,172.66.3.8	resolves, not parked
OK	ID	Gracie Barra Caldwell	https://graciebarra.com/id-caldwell	172.67.71.239,104.26.9.3,104.26.8.3	resolves, not parked
OK	ID	Idahome Jiu-Jitsu	https://idahomejiujitsu.com	151.101.2.159	resolves, not parked
OK	ID	Studio 671 Jiu Jitsu	https://studio671jiujitsu.com	192.0.78.140,192.0.78.193	resolves, not parked
OK	ID	BPi Fighting Systems	https://www.bpifight.com	34.149.87.45	resolves, not parked
OK	ID	CDA Jiu-Jitsu	https://cdajiujitsu.com	172.67.176.172,104.21.56.38	resolves, not parked
OK	ID	SBG Teton Valley	https://www.sbgtetonvalley.com	198.49.23.145,198.185.159.145,198.185.159.144,198.49.23.144	resolves, not parked
OK	ID	Alliance Jiu Jitsu Eagle	https://www.allianceboise.org	45.79.19.164	resolves, not parked
OK	ID	Battles Jiu Jitsu	https://www.battlesjiujitsu.com	198.202.211.1	resolves, not parked
DEAD	ID	Gracie Barra Boise	https://graciebarra.com/boise-id	172.67.71.239,104.26.9.3,104.26.8.3	location page 404s, domain resolves
OK	ID	Jiu-Jitsu 100 Academy	https://jiujitsu100.com	151.101.194.159	resolves, not parked
OK	ID	Gracie Barra Hayden	https://www.gbhayden.com	44.229.220.222,34.210.109.146,34.217.231.110	resolves, not parked
OK	ID	SOMA Jiu-Jitsu Academy Idaho Falls	https://www.idahofallsbjj.com	34.149.87.45	resolves, not parked
OK	ID	Vibe Jiu Jitsu & Grappling Arts	https://www.vibejiujitsu.com	45.79.19.164	resolves, not parked
OK	ID	Gracie Jiu-Jitsu Sandpoint	https://graciesandpoint.com	198.185.159.144,198.185.159.145,198.49.23.144,198.49.23.145	resolves, not parked
OK	ID	Gem State Jiu Jitsu	https://gemstatejiujitsu.com	69.46.46.30	resolves, not parked
OK	ID	Arnett's Martial Arts America	https://martialartsamericaid.com	208.94.107.20	resolves, not parked
OK	ID	Atlas Jiu Jitsu	https://atlas-jiujitsu.com	82.25.83.53	resolves, not parked
OK	ID	Gracie Barra Meridian	https://graciebarrameridian.com	162.159.140.166	resolves, not parked
OK	ID	JG Academy Meridian	https://www.jgacademy.net/meridian	198.185.159.145,198.185.159.144,198.49.23.144,198.49.23.145	resolves, not parked
OK	ID	System Jiu-Jitsu	https://systemjiujitsu.com	162.159.140.166	resolves, not parked
OK	ID	Team Rhino Gracie Jiu-Jitsu	https://teamrhinoidaho.com	162.159.140.166	resolves, not parked
OK	ID	The Base Jiu Jitsu Boise	https://jiujitsuboise.com	151.101.130.159	resolves, not parked
OK	ID	Casa De Fera Jiu Jitsu	https://cdfjiujitsu.com	13.248.243.5,76.223.105.230	resolves, not parked
OK	ID	V7 Martial Arts	https://v7martialarts.com	31.43.160.6,162.241.224.110	resolves, not parked
OK	ID	Vital Brothers Brazilian Jiu Jitsu Mountain Home	https://vitalbrazilianjiujitsu.com	13.248.243.5,76.223.105.230	resolves, not parked
OK	ID	208 Jiu Jitsu Academy	https://www.208jiujitsuacademy.com	198.185.159.144,198.49.23.145,198.49.23.144,198.185.159.145	resolves, not parked
OK	ID	Core Jiu Jitsu	https://corejjidaho.com	195.179.236.50	resolves, not parked
OK	ID	Colossal Fight Company	https://www.colossalfightcompany.com	45.79.19.164	resolves, not parked
OK	ID	Pocatello Jiu Jitsu	https://pocatellobjj.com	151.101.130.159	resolves, not parked
OK	ID	Gracie Jiu-Jitsu Post Falls	https://graciepostfalls.com	45.79.19.164	resolves, not parked
OK	ID	PAC Jiu-Jitsu	https://pacjiujitsu.com	185.158.133.1	resolves, not parked
OK	ID	SOMA Jiu-Jitsu Academy Rexburg	https://www.rexburgbjj.com	34.149.87.45	resolves, not parked
OK	ID	West Idaho BJJ	https://westidahobjj.com	198.49.23.145,198.185.159.145,198.49.23.144,198.185.159.144	resolves, not parked
OK	ID	Alliance Jiu Jitsu Twin Falls	https://alliancetf.com	151.101.66.159	resolves, not parked
OK	IL	Alton Family Martial Arts & Fitness	https://www.altonfma.com/	192.64.119.217	resolves, not parked
OK	IL	Victory MMA Academy Arlington Heights	https://victorymmaacademy.com/arlington-heights-location/	104.21.53.115,172.67.212.61	resolves, not parked
OK	IL	Olympus Grappling Arts	https://olympusgrapplingarts.com/	160.153.0.96	resolves, not parked
OK	IL	Arsenal Brazilian Jiu Jitsu	https://www.arsenalbjj.com	66.96.147.115	resolves, not parked
OK	IL	Brasa Comprido BJJ	https://compridobjj.com/	162.159.140.166	resolves, not parked
OK	IL	GB Bloomington	https://www.graciebarrabloomingtonjj.com/	15.197.225.128,3.33.251.168	parking-range IP but real site
OK	IL	Brazilian Black Belt Buffalo Grove	https://brazilianblackbelt.com/buffalo-grove-brazilian-jiu-jitsu	185.18.148.108	resolves, not parked
OK	IL	10th Planet Jiu Jitsu Chicago	https://www.10thplanetchicago.com/	198.49.23.144,198.49.23.145,198.185.159.144,198.185.159.145	resolves, not parked
OK	IL	GB Chicago West Loop	https://graciebarrachicago.com/	145.14.146.97	resolves, not parked
PARKED	IL	Grassroots Jiu-Jitsu	https://grassrootsjiujitsu.com	15.197.148.33,3.33.130.190	GoDaddy/Afternic lander, no price shown
OK	IL	Molinaro Jiu-Jitsu	https://molinarojiujitsu.com	72.9.153.159	resolves, not parked
OK	IL	North Side Brazilian Jiu Jitsu	https://northsidebjj.com	151.101.2.159	resolves, not parked
OK	IL	Valko Brazilian Jiu-Jitsu Academy	https://valkobjj.com	198.185.159.145,198.49.23.144,198.49.23.145,198.185.159.144	resolves, not parked
OK	IL	GB Collinsville	https://graciebarra.com/collinsville-il/	172.67.71.239,104.26.9.3,104.26.8.3	resolves, not parked
OK	IL	Ryan Thomas Brazilian Jiu Jitsu	https://ryanthomasbjj.com/	99.83.190.102,75.2.70.75	resolves, not parked
OK	IL	GB Deerfield	https://graciebarra.com/deerfield-il/	172.67.71.239,104.26.9.3,104.26.8.3	resolves, not parked
DEAD	IL	Gracie Barra Des Plaines	https://graciebarra.com/des-plaines-il/	172.67.71.239,104.26.9.3,104.26.8.3	location page 404s, domain resolves
OK	IL	GB Downers Grove	https://gbdownersgrove.com	172.236.116.153	resolves, not parked
OK	IL	Fusion Academy of Martial Arts	https://fusionacademyofmartialarts.com/	35.209.9.153	resolves, not parked
OK	IL	GB Evanston	https://graciebarra.com/evanston-il/	172.67.71.239,104.26.9.3,104.26.8.3	resolves, not parked
OK	IL	Tutaj Brazilian Jiu Jitsu	https://www.tutajbjj.com/	198.49.23.145,198.185.159.145,198.49.23.144,198.185.159.144	resolves, not parked
OK	IL	Gracie Jiu-Jitsu Geneva	https://genevamartialarts.com/	35.209.9.153	resolves, not parked
OK	IL	Comprido BJJ	https://highwood.compridobjj.com/	172.64.152.166,104.18.35.90	resolves, not parked
OK	IL	Brasa Jiu-Jitsu Highwood	https://highwood.compridobjj.com/	172.64.152.166,104.18.35.90	resolves, not parked
OK	IL	Norse Academy Martial Arts	https://uniphimma.com/	76.223.105.230,13.248.243.5	resolves, not parked
OK	IL	Black Tiger Martial Arts Academy	https://www.blacktigerfightclub.com/	76.223.105.230,13.248.243.5	resolves, not parked
DEAD	IL	GB Libertyville	https://graciebarra.com/libertyville-il/	172.67.71.239,104.26.9.3,104.26.8.3	location page 404s, domain resolves
OK	IL	Northshore Academy of Martial Arts	https://nsama.com/	160.153.0.71	resolves, not parked
OK	IL	GB East Naperville	https://gbeastnaperville.com/	172.236.116.153	resolves, not parked
OK	IL	10th Planet Jiu Jitsu Lombard	https://www.10plombard.com/	34.149.87.45	resolves, not parked
OK	IL	All Star Jiu Jitsu	https://www.allstarjiujitsu.com/	198.185.159.145,198.49.23.144,198.49.23.145,198.185.159.144	resolves, not parked
OK	IL	Cassady Martial Arts Academy Royce Gracie Jiu Jitsu	https://roycegraciemacomb.com/	172.67.163.44,104.21.50.123	resolves, not parked
OK	IL	UFC GYM Naperville	https://www.ufcgym.com/locations/naperville	66.33.60.129,76.76.21.22	resolves, not parked
DEAD	IL	GB New Lenox	https://graciebarra.com/new-lenox-il/	172.67.71.239,104.26.9.3,104.26.8.3	location page 404s, domain resolves
OK	IL	Core Combat Sports	https://coremma.com	172.67.144.187,104.21.28.75	resolves, not parked
OK	IL	LCCT Brazilian Jiu Jitsu	https://www.lcctbjjusa.com/locations	198.185.159.145,198.49.23.145,198.49.23.144,198.185.159.144	resolves, not parked
OK	IL	P3 Martial Arts	https://p3schaumburg.com/	5.161.64.193	resolves, not parked
OK	IL	GB Springfield	https://graciebarra.com/springfield-il/	172.67.71.239,104.26.9.3,104.26.8.3	resolves, not parked
OK	IL	CU Jiu Jitsu	https://www.cu-bjj.com/	34.149.87.45	resolves, not parked
OK	IL	GB Champaign	https://gbchampaign.com/	66.7.217.52	resolves, not parked
OK	IL	Ohana Martial Arts	https://ohanama.com/	162.159.140.166	resolves, not parked
OK	IL	Living Art Brazilian Jiu Jitsu	https://livingartbjj.com/	104.21.78.206,172.67.137.129	resolves, not parked
OK	IL	Staley Martial Arts / Carlson Gracie North Shore	https://staleymartialarts.com	76.223.105.230,13.248.243.5	resolves, not parked
OK	IN	Indiana Brazilian Jiu-Jitsu Academy	https://ibjja.com	192.124.249.34	resolves, not parked
OK	KS	Andover Jiu Jitsu	https://andoverjiujitsu.com	66.235.200.147	resolves, not parked
DEAD	KS	Elite Martial Arts Academy	https://elitemartialartsacademyks.com		SERVFAIL, does not resolve
OK	KS	NWKS Jiu Jitsu Colby	https://nwksjiujitsu.com	76.223.105.230,13.248.243.5	resolves, not parked
OK	KS	Laselva MMA	https://laselvamma.com	69.163.249.59	resolves, not parked
OK	KS	Dodge City House of Grappling	https://www.dodgecitygrappling.com	172.217.75.121	resolves, not parked
OK	KS	Emporia BJJ	https://emporiabjj.com	13.248.243.5,76.223.105.230	resolves, not parked
OK	KS	NWKS Jiu Jitsu Goodland	https://nwksjiujitsu.com	76.223.105.230,13.248.243.5	resolves, not parked
OK	KS	November Tango BJJ	https://novembertangobjj.com	76.223.105.230,13.248.243.5	resolves, not parked
OK	KS	NWKS Jiu Jitsu Hays	https://nwksjiujitsu.com	76.223.105.230,13.248.243.5	resolves, not parked
OK	KS	Elite Combat Sports Center	https://elitecombatsportscenter.com	192.185.48.132	resolves, not parked
OK	KS	Elite Academy of Martial Arts Junction City	https://eliteacademyma.com	13.248.243.5,76.223.105.230	resolves, not parked
OK	KS	RS MMA and Fitness	https://rsmartialarts.com	138.68.15.202	resolves, not parked
OK	KS	Ground Theory Jiu Jitsu	https://www.groundtheoryjiujitsu.com	212.227.172.249	resolves, not parked
OK	KS	Rivers Brazilian Jiu-Jitsu	https://www.riversjiujitsu.com	198.49.23.144,198.185.159.144,198.49.23.145,198.185.159.145	resolves, not parked
OK	KS	Brazil Academy USA	https://www.brazilacademyusa.com	216.150.16.129,216.150.1.129	resolves, not parked
OK	KS	Chute Boxe KC	https://chuteboxekc.com	160.153.0.89	resolves, not parked
OK	KS	Combative Sports Center	https://www.cscmhk.com	34.149.87.45	resolves, not parked
OK	KS	Chaotic Jiu Jitsu	https://www.chaoticjiujitsu.com	162.159.143.12,172.66.3.8	resolves, not parked
OK	KS	Newton Jiu Jitsu	https://newtonjiujitsu.com	50.87.249.29	resolves, not parked
OK	KS	E3 Jiu-Jitsu	https://www.e3sf.org	34.174.26.199	resolves, not parked
OK	KS	Gracie Barra Overland Park	https://gboverlandpark.com	145.14.146.97	resolves, not parked
OK	KS	Marathon Mixed Martial Arts Academy	https://overlandparkmma.com	20.49.104.5	resolves, not parked
OK	KS	TMC Brazilian Jiu-Jitsu	https://tmcbjj.com	148.72.86.249	resolves, not parked
OK	KS	Arise Brazilian Jiu-Jitsu Academy	https://arisebjj.org	206.189.197.36	resolves, not parked
DEAD	KS	WaveMan Combat Academy	https://wavemanjiujitsu.com		NXDOMAIN
OK	KS	R.E. Training Center	https://roneyedlerbrazilianjiujitsu.com	172.67.187.244,104.21.7.173	resolves, not parked
OK	KS	Animal House FC	https://www.animalhousefc.com	172.66.3.8,162.159.143.12	resolves, not parked
OK	KS	Burns Martial Arts	https://www.burnsmartialarts.com	34.149.87.45	resolves, not parked
OK	KS	Ethos BJJ Wichita	https://ethosjj.com	76.223.105.230,13.248.243.5	resolves, not parked
OK	KS	Fox Fitness BJJ	https://www.foxfitnessbjj.com	34.149.87.45	resolves, not parked
OK	KS	Immortal MMA	https://www.immortalmmawichita.com	34.149.87.45	resolves, not parked
OK	KS	Prairie Wolfe Jiu Jitsu	https://prairiewolfejiujitsu.com	198.185.159.144	resolves, not parked
OK	KS	Valor Martial Arts	https://www.wichitavalor.com	162.159.143.12,172.66.3.8	resolves, not parked
OK	KY	Phil Clark's Martial Arts & Relson Gracie Jiu-Jitsu Of KY	https://ashlandtaekwondo.com/	66.96.134.33	resolves, not parked
OK	KY	Hicsmma	https://www.hicsmma.com/	199.34.228.42	resolves, not parked
OK	KY	Sentou Dojo	https://www.bgdojo.com/	34.149.87.45	resolves, not parked
OK	KY	BarnYard MMA	https://barnyardmma.com/	45.79.19.164	resolves, not parked
OK	KY	E-town/Bowling Green Clube de Jiu-Jitsu	https://e-townbjj.com/	192.0.78.25,192.0.78.24	resolves, not parked
OK	KY	Son Of Siam Martial Arts	https://www.sonofsiam.com	192.245.157.90	resolves, not parked
OK	KY	Frankfort Martial Arts	https://martialartsky.com/	160.153.0.4	resolves, not parked
OK	KY	Skinner's Martial Arts	https://www.skinnersmartialarts.com/	172.64.152.166,104.18.35.90	resolves, not parked
OK	KY	Club MMA	https://www.club-mma.com/	23.229.177.7	resolves, not parked
OK	KY	Hopkinsville Martial Arts	https://hoptownmartialarts.com/	70.40.216.211	resolves, not parked
OK	KY	Bluegrass Martial Arts	https://bluegrassmartialarts.com/	3.33.251.168,15.197.225.128	parking-range IP but real site
OK	KY	Oldham County Martial Arts Academy	https://www.ocmaaky.com	192.0.78.25,192.0.78.24	resolves, not parked
OK	KY	Lexington Jiu-Jitsu & Fitness	https://lexingtonjiujitsuandfitness.com	192.0.78.155,192.0.78.249	resolves, not parked
