verdict	region	name	url	ips	note
OK	CA	10th Planet Sacramento	https://www.10psac.com	198.185.159.145,198.49.23.144,198.185.159.144,198.49.23.145	resolves, not parked
OK	CA	Capitol Jiu Jitsu	https://www.capitoljiujitsu.com/	198.185.159.144,198.185.159.145,198.49.23.145,198.49.23.144	resolves, not parked
OK	CA	Logic Jiu Jitsu	https://logicbjj.com	23.227.38.32	resolves, not parked
OK	CA	UFC GYM Sacramento	https://www.ufcgym.com/locations/sacramento/	76.76.21.98,66.33.60.67	resolves, not parked
OK	CA	Urijah Faber's Ultimate Fitness	https://ufultimatefitness.com/	161.47.102.211	resolves, not parked
OK	CA	GB San Clemente	https://graciebarra.com/san-clemente-ca/	104.26.8.3,104.26.9.3,172.67.71.239	resolves, not parked
OK	CA	10th Planet San Diego	https://10thplanetsandiego.com	35.215.82.81	resolves, not parked
OK	CA	4S Brazilian Jiu Jitsu / Jiu-Jitsu San Diego CA 92127	https://4sbjj.com/	142.93.117.142	resolves, not parked
OK	CA	Alliance Jiu Jitsu San Diego	https://alliancesandiego.com/	172.67.153.48,104.21.32.177	resolves, not parked
OK	CA	Alliance San Diego	https://alliancesandiego.com	172.67.153.48,104.21.32.177	resolves, not parked
OK	CA	Atos	https://atosjiujitsuhq.com	141.193.213.10,141.193.213.11	resolves, not parked
OK	CA	Atos BJJ San Diego	https://atosjiujitsuhq.com/	141.193.213.10,141.193.213.11	resolves, not parked
OK	CA	GB San Diego	https://www.graciebarrasandiego.com/	129.121.64.151	resolves, not parked
OK	CA	GB Sorrento Valley	https://gbsorrentovalleybjj.com/	5.78.156.59,195.201.128.179,5.161.47.86	resolves, not parked
OK	CA	Legion AJJ	https://legionsandiego.com	72.251.7.23,72.251.7.22	resolves, not parked
OK	CA	BJJ at 11th Street Dojo by Nayo Fauntes (Clois Silva)	https://www.11thstreetdojo.com/aikido-1	198.185.159.144,198.49.23.145,198.49.23.144,198.185.159.145	resolves, not parked
OK	CA	Romulo Melo Brazilian Jiu-Jitsu	https://romulomelobjj.com/	198.185.159.145,198.185.159.144,198.49.23.144,198.49.23.145	resolves, not parked
OK	CA	American Kickboxing Academy	https://www.americankickboxingacademy.com/	34.149.87.45	resolves, not parked
OK	CA	Guerrilla Jiu-Jitsu Martial Arts Academy	https://www.guerrillajiujitsu.com/	67.20.76.214	resolves, not parked
OK	CA	Charles Gracie San Mateo Academy	https://www.graciesm.com/	192.0.78.139,192.0.78.213	resolves, not parked
OK	CA	GB San Ysidro	https://graciebarra.com/san-ysidro-ca/	104.26.8.3,104.26.9.3,172.67.71.239	resolves, not parked
OK	CA	GB Santa Ana	https://graciebarra.com/santa-ana-ca	104.26.8.3,104.26.9.3,172.67.71.239	resolves, not parked
OK	CA	10th Planet Santa Barbara	https://www.10thplanetsantabarbara.com/	198.185.159.144,198.49.23.145,198.185.159.145,198.49.23.144	resolves, not parked
OK	CA	Paragon Academy Jiu Jitsu-Boxing-Kickboxing Gym	https://www.paragonbjj.com/	35.215.86.89	resolves, not parked
OK	CA	GB Santa Clarita	https://gbvalencia.com/	145.14.146.97	resolves, not parked
OK	CA	Gracie Jiu-Jitsu Santa Clarita	https://graciejiujitsuscv.com/	45.79.19.164	resolves, not parked
OK	CA	Honor Roll Brazilian Jiu-Jitsu / BJJ Santa Clarita CA 91350	https://www.honorrollbjj.com/	34.68.234.4	resolves, not parked
OK	CA	Gracie Jiu-Jitsu Santa Cruz	https://www.graciesantacruz.com/	45.79.19.164	resolves, not parked
OK	CA	New Breed Mixed Martial Arts & Fitness	https://newbreedacademy.com/	216.150.1.1	resolves, not parked
OK	CA	Santa Maria Brazilian Jiu JITSU	https://www.smbjj.com	108.167.161.91	resolves, not parked
OK	CA	GB Santa Rosa	https://graciebarra.com/santa-rosa-ca/	104.26.8.3,104.26.9.3,172.67.71.239	resolves, not parked
OK	CA	NorCal Fighting Alliance	https://www.norcalfighting.com	74.208.236.5	resolves, not parked
OK	CA	Ringtime Fitness	https://ringtimefitness.com/	20.49.104.5	resolves, not parked
OK	CA	Valley Martial Arts Center	https://www.valleymac.com/	162.159.143.12,172.66.3.8	resolves, not parked
OK	CA	Checkmat	https://checkmatjiujitsusignalhill.com/	172.67.212.213,104.21.53.125	resolves, not parked
OK	CA	GB Simi Valley	https://graciebarra.com/simi-valley-ca/	104.26.8.3,104.26.9.3,172.67.71.239	resolves, not parked
OK	CA	Watts Brazilian Jiu-Jitsu & Muay Thai Academy	https://www.paragonsimivalley.com/	75.2.0.180,99.83.169.22	resolves, not parked
OK	CA	Connect Brazilian Jiu Jitsu	https://www.connectbjj.com/	198.202.211.1	resolves, not parked
OK	CA	Stanford BJJ	https://stanfordclubsports.com/sports/brazilian-jiu-jitsu	74.205.81.130	resolves, not parked
OK	CA	Stockton Jiu-Jitsu Academy	https://stocktonjiujitsuvalleyfit.com/	15.197.225.128,3.33.251.168	parking-range IP but real site
OK	CA	Gracie Barra Studio City	https://gbstudiocity.com	162.0.232.116	resolves, not parked
OK	CA	Train 4 Life	https://www.train4life.info	35.215.119.247	resolves, not parked
OK	CA	Lohaki Jiu Jitsu	https://www.lokahijiujitsu.com/	151.101.194.159	resolves, not parked
OK	CA	10th Planet Thousand Oaks	https://www.10thplanetthousandoaks.com/	172.67.166.7,104.21.11.124	resolves, not parked
OK	CA	GB Thousand Oaks	https://graciebarra.com/newbury-park-ca/	104.26.8.3,104.26.9.3,172.67.71.239	resolves, not parked
OK	CA	10th Planet Torrance	https://10ptorrance.com/	162.159.140.166	resolves, not parked
OK	CA	GB Redondo Beach	https://www.gbredondobeach.com/	186.202.153.55	resolves, not parked
OK	CA	Golden State BJJ	https://www.goldenstatebjj.com	34.149.87.45	resolves, not parked
OK	CA	Gracie Jiu-Jitsu Academy	https://gracie-torrance.com/	208.109.56.252	resolves, not parked
OK	CA	UFC GYM Torrance	https://www.ufcgym.com/locations/torrance/	76.76.21.98,66.33.60.67	resolves, not parked
OK	CA	JG Academy - Jiu Jitsu & Fitness	https://www.jgacademy.net/tracy	198.185.159.144,198.49.23.144,198.49.23.145,198.185.159.145	resolves, not parked
OK	CA	Elevated Academy of Martial Arts	https://www.elevatedbjj.com/	75.2.0.180,99.83.169.22	resolves, not parked
OK	CA	Total MMA Studios	https://www.totalmmastudios.com/	76.76.21.164,66.33.60.34	resolves, not parked
OK	CA	Mendo Training Center	https://www.mendomma.com/mendommacom	198.49.23.145,198.49.23.144,198.185.159.145,198.185.159.144	resolves, not parked
OK	CA	GB Upland	https://www.gbupland.com	104.18.35.90,172.64.152.166	resolves, not parked
OK	CA	Rodrigo Cardoso Brazilian Jiu-Jitsu Academy	https://atlasbjj.com/	162.159.140.166	resolves, not parked
OK	CA	Julio Juarez Brazilian Jiu-Jitsu	https://www.jjbjjsc.com/	34.149.87.45	resolves, not parked
OK	CA	10th Planet Jiu Jitsu Ventura / BJJ Ventura CA 93001	https://10thplanetventura.com/	172.67.219.87,104.21.51.25	resolves, not parked
OK	CA	GB Ventura	https://www.graciebarraventura.com/	198.185.159.144,198.49.23.145,198.49.23.144,198.185.159.145	resolves, not parked
OK	CA	Morumbi Jiu Jitsu & Fitness Academy - Ventura	https://www.morumbijiujitsuacademy.com/	198.49.23.145,198.185.159.144,198.185.159.145,198.49.23.144	resolves, not parked
OK	CA	Paragon BJJ	https://www.paragonbjjventura.com	35.215.67.153	resolves, not parked
OK	CA	Trifecta MMA/BJJ	https://trifecta-mmabjj.maonrails.com/	45.79.19.164	resolves, not parked
OK	CA	North Coast Jiu Jitsu / Jiu Jitsu Vista CA 92084	https://northcoastjj.com/	192.53.126.242	resolves, not parked
OK	CA	GB West Covina	https://graciebarra.com/west-covina-ca/	104.26.8.3,104.26.9.3,172.67.71.239	resolves, not parked
OK	CA	Untamed Jiu-Jitsu	https://www.untamedbjj.com/	216.24.57.15,216.24.57.7	resolves, not parked
OK	CA	GB West Lancaster	https://graciebarra.com/lancaster-ca/	104.26.8.3,104.26.9.3,172.67.71.239	resolves, not parked
OK	CA	Osvaldvo Alves Jiu-Jitsu Academy	https://www.osvaldoalvesbjjsocal.com/	198.49.23.144,198.49.23.145,198.185.159.144,198.185.159.145	resolves, not parked
OK	CA	10th Planet Whittier	https://www.join10pwhittier.com/	216.150.16.1,216.150.1.1	resolves, not parked
OK	CA	GB Whittier	https://www.gbwhittier.com	172.64.152.44,104.18.35.212	resolves, not parked
OK	CA	GIT Right Sports Performance & MMA (Ralph Gracie Whittier)	https://gitrightspf.com/wcs3_class/mma/	198.54.116.162	resolves, not parked
OK	CA	Gracie Jiu-Jitsu Whittier	https://graciejiu-jitsuwhittier.com/	13.248.243.5,76.223.105.230	resolves, not parked
OK	CA	Carlson Gracie Inland Valley	https://jiujitsuwildomar.com/	15.197.225.128,3.33.251.168	parking-range IP but real site
OK	CA	Gracie Jiu-Jitsu Woodland Hills	https://www.gracieuniversity.com/Pages/Public/AffiliateDetail?enc=qLoBB8zQLaHlpiOPxVswyw%3D%3D	104.26.9.153,172.67.69.158,104.26.8.153	resolves, not parked
OK	CA	Jean Jacques Machado Brazilian Jiu Jitsu Academy	https://www.jeanjacquesmachado.com	3.33.251.168,15.197.225.128	parking-range IP but real site
OK	CA	GB Yorba Linda	https://gbyorbalinda.com/	198.49.23.144,198.185.159.144,198.185.159.145,198.49.23.145	resolves, not parked
OK	CA	GB Yuba City	https://graciebarra.com/yuba-city-ca/	104.26.8.3,104.26.9.3,172.67.71.239	resolves, not parked
OK	CA	NorCal Fitness Co-op	https://norcalfitness.net/	104.21.80.97,172.67.177.40	resolves, not parked
OK	CO	Genesis Training Academy	https://genesis-fight.com/	151.101.194.159	resolves, not parked
OK	CO	Gracie Jiu-Jitsu Aurora	https://www.graciebjjcolorado.com/	192.252.154.23	resolves, not parked
OK	CO	Portela Brazilian Jiu-Jitsu	https://www.portelabjjaurora.com	199.180.140.12,199.180.140.11	resolves, not parked
OK	CO	Easton Training Center - Boulder	https://eastonbjj.com/boulder/	141.193.213.11,141.193.213.10	resolves, not parked
OK	CO	Vibrant Jiu Jitsu	https://vibrantjj.com	15.197.225.128,3.33.251.168	parking-range IP but real site
OK	CO	Gracie Jiu-Jitsu Canon City	https://www.gjj-canoncity.com	198.49.23.145,198.49.23.144,198.185.159.145,198.185.159.144	resolves, not parked
OK	CO	Bom Jitsu Brazilian Jiu Jitsu	https://bomjitsu.com	20.49.104.5	resolves, not parked
OK	CO	Carlson Gracie Jiujitsu Team Castle Rock	https://therockjiujitsuteam.com/	104.21.92.73,172.67.188.160	resolves, not parked
OK	CO	GB Castle Rock	https://www.gbcastlerock.com	172.64.152.166,104.18.35.90	resolves, not parked
OK	CO	Matrix Martial Arts	https://www.matrixcastlerock.com	34.68.234.4	resolves, not parked
OK	CO	Busy Brazilian Jiu-Jitsu & Fitness	https://www.busybjj.com	34.149.87.45	resolves, not parked
OK	CO	Easton Training Center Centennial	https://eastonbjj.com/centennial	141.193.213.11,141.193.213.10	resolves, not parked
OK	CO	GB Centennial	https://gbcentennial.com	35.212.50.126	resolves, not parked
OK	CO	Colorado Springs Brazilian Jiu Jitsu	https://csbjj.com	98.84.224.111,18.208.88.157	resolves, not parked
OK	CO	GB Colorado Springs	https://graciebarra.com/colorado-springs-co/	104.26.8.3,104.26.9.3,172.67.71.239	resolves, not parked
OK	CO	Iron Roots Brazilian Jiu Jitsu	https://ironrootsbjj.com	151.101.194.159	resolves, not parked
OK	CO	Kraken Brazilian Jiu-Jitsu & Fitness	https://bjjkraken.com	151.101.66.159	resolves, not parked
OK	CO	Warrior Fitness Center	https://www.cowarrior.com	67.205.43.126	resolves, not parked
OK	CO	Conifer Jiu Jitsu & Fitness	https://www.conifermartialarts.com/	104.21.19.35,172.67.184.241	resolves, not parked
